"~id","~start_node_id","~end_node_id","~relationship_type","split","evidence","sentence_id","evidence_source","confidence","document","is_revised","relation_name","relation_id"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:3572","4:94d2b4d1-0616-4f97-90b3-3538986833d7:109","4:94d2b4d1-0616-4f97-90b3-3538986833d7:107","LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY","train_revised","['Faurot Field ','at Memorial Stadium is a stadium in Columbia ','Missouri ','United States ','on the campus of the University of Missouri .','It is the second - largest sports facility by seating capacity in the state of Missouri ','to Arrowhead Stadium in Kansas City .','Until 2012 it was the site of the annual ' Providence Bowl ' game between Hickman and Rock Bridge high schools ','so named because both schools are located on Providence Road in Columbia ','and Faurot is roughly equidistant between the two .','This tradition stopped when Missouri joined the Southeastern Conference and conference scheduling made hosting the game more difficult .','Faurot Field was also home to the Missouri State High School Activities Association ( MSHSAA ) football championships for many years ','now held in St. Louis in the climate - controlled Dome at America 's Center .']","['0','2','5','6','7']","annotated",1,"Faurot Field","true","located in the administrative territorial entity","P131"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:2575","4:94d2b4d1-0616-4f97-90b3-3538986833d7:109","4:94d2b4d1-0616-4f97-90b3-3538986833d7:248","LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY","train_revised","['Charlotte Angus ( February 2 ','1911 – March 2 ','1989 ) was an American artist .','A native of Kansas City ','Missouri ','Angus moved to Philadelphia when young and grew up in that city .','She then ','in 1936 ','became involved with the Federal Art Project ','beginning by painting sets for the Federal Theater Project and continuing by contributing to the Index of American Design .','Much of the work she produced for the Index of American Design is currently held by the National Gallery of Art .']","['0','1','3','9']","annotated",1,"Charlotte Angus","true","located in the administrative territorial entity","P131"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:2671","4:94d2b4d1-0616-4f97-90b3-3538986833d7:109","4:94d2b4d1-0616-4f97-90b3-3538986833d7:248","LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY","train_revised","[]","[]","unresolved_multihop",1,"Lloyd Morey","true","located in the administrative territorial entity","P131"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:2684","4:94d2b4d1-0616-4f97-90b3-3538986833d7:109","4:94d2b4d1-0616-4f97-90b3-3538986833d7:248","LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY","train_revised","['William Quintillis Dallmeyer ( October 23 ','1829 – March 15 ','1908 ) was an American Missouri politician .','He emigrated to the United States in 1845 ','living in New York City and New Orleans ','Louisiana ','before settling in St. Louis ','Missouri ','where he worked in the dry goods business .']","['0','2']","annotated",1,"William Q. Dallmeyer","true","located in the administrative territorial entity","P131"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:3022","4:94d2b4d1-0616-4f97-90b3-3538986833d7:109","4:94d2b4d1-0616-4f97-90b3-3538986833d7:248","LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY","train_revised","['Eric Henry Monkkonen ( August 17 ','1942 in Kansas City ','Missouri – May 30 ','2005 in Culver City ','California ) was an American urban and social science historian who conducted authoritative studies on the history of crime as well as urban development .']","['0']","inferred_cooccurrence",1,"Eric Henry Monkkonen","true","located in the administrative territorial entity","P131"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:3909","4:94d2b4d1-0616-4f97-90b3-3538986833d7:109","4:94d2b4d1-0616-4f97-90b3-3538986833d7:248","LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY","dev_revised","[]","[]","unresolved_multihop",1,"Elwood Buchanan","true","located in the administrative territorial entity","P131"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:3830","4:94d2b4d1-0616-4f97-90b3-3538986833d7:109","4:94d2b4d1-0616-4f97-90b3-3538986833d7:285","LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY","dev_revised","[]","[]","unresolved_multihop",1,"Big Muddy Creek (Missouri River tributary)","true","located in the administrative territorial entity","P131"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:2452","4:94d2b4d1-0616-4f97-90b3-3538986833d7:109","4:94d2b4d1-0616-4f97-90b3-3538986833d7:315","LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY","train_revised","['Ann Louise Wagner ( née Trousdale ; born September 13 ','1962 ) is an American politician who currently serves as the incumbent U.S. Representative for Missouri 's 2nd congressional district ','serving since 2013 .']","['0']","annotated",1,"Ann Wagner","true","located in the administrative territorial entity","P131"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:2595","4:94d2b4d1-0616-4f97-90b3-3538986833d7:109","4:94d2b4d1-0616-4f97-90b3-3538986833d7:315","LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY","train_revised","['Ernest Edward Wood ( August 24 ','1875 – January 10 ','1952 ) was a U.S. Representative from Missouri .']","['0']","annotated",1,"Ernest E. Wood","true","located in the administrative territorial entity","P131"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:2683","4:94d2b4d1-0616-4f97-90b3-3538986833d7:109","4:94d2b4d1-0616-4f97-90b3-3538986833d7:315","LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY","train_revised","['Oregon County is a county located in the southern portion of the U.S. state of Missouri .','The county was officially organized on February 14 ','1845 ','and was named for the Oregon Territory in the northwestern United States .','Home to a large area of the Mark Twain National Forest ','Oregon County contains more national forest acreage than any county in the state of Missouri .']","['0','3','4']","annotated",1,"Oregon County, Missouri","true","located in the administrative territorial entity","P131"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:3447","4:94d2b4d1-0616-4f97-90b3-3538986833d7:109","4:94d2b4d1-0616-4f97-90b3-3538986833d7:315","LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY","train_revised","['James Hugh Relfe ( October 17 ','1791 – September 14 ','1863 ) was a U.S. Representative from Missouri .','He was appointed United States marshal for the district of Missouri February 17 ','1841 .']","['0','7']","annotated",1,"James Hugh Relfe","true","located in the administrative territorial entity","P131"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:3831","4:94d2b4d1-0616-4f97-90b3-3538986833d7:109","4:94d2b4d1-0616-4f97-90b3-3538986833d7:315","LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY","dev_revised","[]","[]","unresolved_multihop",1,"Big Muddy Creek (Missouri River tributary)","true","located in the administrative territorial entity","P131"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:3932","4:94d2b4d1-0616-4f97-90b3-3538986833d7:109","4:94d2b4d1-0616-4f97-90b3-3538986833d7:315","LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY","dev_revised","['Iowa Telecommunications Services ','Inc. ','commonly known as Iowa Telecom ','provided local telephone service to former GTE customers in the U.S. states of Iowa ','Missouri ','Illinois ','and Minnesota .']","['0']","annotated",1,"Iowa Telecom","true","located in the administrative territorial entity","P131"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:2753","4:94d2b4d1-0616-4f97-90b3-3538986833d7:109","4:94d2b4d1-0616-4f97-90b3-3538986833d7:905","LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY","train_revised","['Dos Reales is a Mexican restaurant chain found in the Midwest and Great Plains of the United States .','It operates as a franchise in the states of Kansas ','Missouri and Illinois .','Today there are locations in Champaign ','Illinois ; Charleston ','Illinois ; Rockford ','Illinois ; Loves Park ','Illinois ; Columbia ','Missouri ; Kansas City ','Kansas ; Overland Park ','Kansas and Shawnee ','Kansas .']","['0','1','5']","annotated",1,"Dos Reales","true","located in the administrative territorial entity","P131"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:2798","4:94d2b4d1-0616-4f97-90b3-3538986833d7:109","4:94d2b4d1-0616-4f97-90b3-3538986833d7:905","LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY","train_revised","['Owing to these deposits ','Galena was the site of the first major mineral rush in the United States .','The city emerged as the largest steamboat hub on the Mississippi River north of St. Louis ','Missouri .']","['3','5']","annotated",1,"Galena, Illinois","true","located in the administrative territorial entity","P131"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:3238","4:94d2b4d1-0616-4f97-90b3-3538986833d7:109","4:94d2b4d1-0616-4f97-90b3-3538986833d7:905","LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY","train_revised","[]","[]","unresolved_multihop",1,"Qiu Xiaolong","true","located in the administrative territorial entity","P131"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:3578","4:94d2b4d1-0616-4f97-90b3-3538986833d7:109","4:94d2b4d1-0616-4f97-90b3-3538986833d7:905","LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY","train_revised","[]","[]","unresolved_multihop",1,"Jacob Billikopf","true","located in the administrative territorial entity","P131"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:3594","4:94d2b4d1-0616-4f97-90b3-3538986833d7:109","4:94d2b4d1-0616-4f97-90b3-3538986833d7:905","LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY","train_revised","['He served as the United States Congressman for Missouri 's 7th congressional district for two terms and presided over the United States District Court for the Western District of Arkansas for 21 years .']","['1']","annotated",1,"Isaac Parker","true","located in the administrative territorial entity","P131"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:6917534525199223768","4:94d2b4d1-0616-4f97-90b3-3538986833d7:109","4:94d2b4d1-0616-4f97-90b3-3538986833d7:3032","CONTAINS_ADMINISTRATIVE_TERRITORIAL_ENTITY","train_revised","['Hiram is an unincorporated community in eastern Wayne County ','Missouri ','United States .']","['0']","annotated",1,"Hiram, Missouri","true","contains administrative territorial entity","P150"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:6919786325012909188","4:94d2b4d1-0616-4f97-90b3-3538986833d7:109","4:94d2b4d1-0616-4f97-90b3-3538986833d7:3204","CONTAINS_ADMINISTRATIVE_TERRITORIAL_ENTITY","train_revised","[]","[]","unresolved_multihop",1,"Ann Wagner","true","contains administrative territorial entity","P150"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:6922038124826594436","4:94d2b4d1-0616-4f97-90b3-3538986833d7:109","4:94d2b4d1-0616-4f97-90b3-3538986833d7:3204","CONTAINS_ADMINISTRATIVE_TERRITORIAL_ENTITY","dev_revised","['The region also is home to the Gateway Arch National Park ','site of the Gateway Arch ','the only National Memorial in the state of Missouri .','Among the largest municipal parks is Forest Park ','which is and is located in the city of St. Louis ','although both Greensfelder County Park and Creve Coeur Park in St. Louis County are larger ','at respectively .','St. Louis County is also the location of two large state parks ','Babler State Park with and Castlewood State Park with .','The largest state park in the region is Meramec State Park ','located near Sullivan ','Missouri ','with of parkland .']","['1','2','3','4']","annotated",1,"Parks in Greater St. Louis","true","contains administrative territorial entity","P150"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:6917534525199223941","4:94d2b4d1-0616-4f97-90b3-3538986833d7:109","4:94d2b4d1-0616-4f97-90b3-3538986833d7:3205","CONTAINS_ADMINISTRATIVE_TERRITORIAL_ENTITY","train_revised","['Ann Louise Wagner ( née Trousdale ; born September 13 ','1962 ) is an American politician who currently serves as the incumbent U.S. Representative for Missouri 's 2nd congressional district ','serving since 2013 .','It includes most of St. Louis 's southern and western suburbs as well as some of the northern exurbs in St. Charles County and the northern portion of Jefferson County .']","['0','2']","annotated",1,"Ann Wagner","true","contains administrative territorial entity","P150"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:6917534525199223942","4:94d2b4d1-0616-4f97-90b3-3538986833d7:109","4:94d2b4d1-0616-4f97-90b3-3538986833d7:3206","CONTAINS_ADMINISTRATIVE_TERRITORIAL_ENTITY","train_revised","['Ann Louise Wagner ( née Trousdale ; born September 13 ','1962 ) is an American politician who currently serves as the incumbent U.S. Representative for Missouri 's 2nd congressional district ','serving since 2013 .','It includes most of St. Louis 's southern and western suburbs as well as some of the northern exurbs in St. Charles County and the northern portion of Jefferson County .']","['0','2']","annotated",1,"Ann Wagner","true","contains administrative territorial entity","P150"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:6924289924640286661","4:94d2b4d1-0616-4f97-90b3-3538986833d7:109","4:94d2b4d1-0616-4f97-90b3-3538986833d7:10181","CONTAINS_ADMINISTRATIVE_TERRITORIAL_ENTITY","train_revised","['Oregon County is a county located in the southern portion of the U.S. state of Missouri .','Home to a large area of the Mark Twain National Forest ','Oregon County contains more national forest acreage than any county in the state of Missouri .']","['0','4']","annotated",1,"Oregon County, Missouri","true","contains administrative territorial entity","P150"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:6917534525199231139","4:94d2b4d1-0616-4f97-90b3-3538986833d7:109","4:94d2b4d1-0616-4f97-90b3-3538986833d7:10403","CONTAINS_ADMINISTRATIVE_TERRITORIAL_ENTITY","train_revised","['In 1856 ','he moved to Gasconade County ','Missouri ','where he divided his time between his farm ','general store ','and serving as the local postmaster and justice of the peace .']","['3']","annotated",1,"William Q. Dallmeyer","true","contains administrative territorial entity","P150"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:6926541724453974682","4:94d2b4d1-0616-4f97-90b3-3538986833d7:109","4:94d2b4d1-0616-4f97-90b3-3538986833d7:12954","CONTAINS_ADMINISTRATIVE_TERRITORIAL_ENTITY","train_revised","['Faurot Field ','at Memorial Stadium is a stadium in Columbia ','Missouri ','United States ','on the campus of the University of Missouri .','It is the second - largest sports facility by seating capacity in the state of Missouri ','to Arrowhead Stadium in Kansas City .','Until 2012 it was the site of the annual ' Providence Bowl ' game between Hickman and Rock Bridge high schools ','so named because both schools are located on Providence Road in Columbia ','and Faurot is roughly equidistant between the two .','This tradition stopped when Missouri joined the Southeastern Conference and conference scheduling made hosting the game more difficult .','Faurot Field was also home to the Missouri State High School Activities Association ( MSHSAA ) football championships for many years ','now held in St. Louis in the climate - controlled Dome at America 's Center .']","['0','2','5','6','7']","annotated",1,"Faurot Field","true","contains administrative territorial entity","P150"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:4632","4:94d2b4d1-0616-4f97-90b3-3538986833d7:109","4:94d2b4d1-0616-4f97-90b3-3538986833d7:18187","CONTAINS_ADMINISTRATIVE_TERRITORIAL_ENTITY","train_revised","['Born in Virginia ','Relfe moved to Washington County ','Missouri ','about 1816 with his father ','who settled in Caledonia .','He continued the practice of medicine in Caledonia ','Washington County ','Missouri ','until his death there September 14 ','1863 .']","['1','9']","inferred_cooccurrence",1,"James Hugh Relfe","true","contains administrative territorial entity","P150"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:6917534525199261023","4:94d2b4d1-0616-4f97-90b3-3538986833d7:109","4:94d2b4d1-0616-4f97-90b3-3538986833d7:40287","CONTAINS_ADMINISTRATIVE_TERRITORIAL_ENTITY","dev_revised","['The largest state park in the region is Meramec State Park ','located near Sullivan ','Missouri ','with of parkland .']","['4']","inferred_cooccurrence",1,"Parks in Greater St. Louis","true","contains administrative territorial entity","P150"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1157428402769100912","4:94d2b4d1-0616-4f97-90b3-3538986833d7:112","4:94d2b4d1-0616-4f97-90b3-3538986833d7:107","COUNTRY","train_revised","['Alton is a city on the Mississippi River in Madison County ','Illinois ','United States ','about north of St. Louis ','Missouri .','It is a part of the Metro - East region of the Greater St. Louis metropolitan area .']","['0','2']","annotated",1,"Alton, Illinois","true","country","P17"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1155177702467043440","4:94d2b4d1-0616-4f97-90b3-3538986833d7:112","4:94d2b4d1-0616-4f97-90b3-3538986833d7:106","LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY","train_revised","[]","[]","unresolved_multihop",1,"Alton, Illinois","true","located in the administrative territorial entity","P131"
