"~id","~labels","aliases","name","id","type"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:779","LOC;ZEntity","['Asim Ferhatović Hase Stadium']","Asim Ferhatović Hase Stadium","Asim Ferhatović Hase Stadium::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:780","PER;ZEntity","['Asim Ferhatović']","Asim Ferhatović","Asim Ferhatović::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:783","LOC;ZEntity","['Malaysia','Malaysian']","Malaysian","Malaysian::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:785","PER;ZEntity","['Vincent Tan']","Vincent Tan","Vincent Tan::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:786","LOC;ZEntity","['Collins Street']","Collins Street","Collins Street::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:787","LOC;ZEntity","['Victoria']","Victoria","Victoria::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:789","LOC;ZEntity","['Hoddle Grid']","Hoddle Grid","Hoddle Grid::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:791","LOC;ZEntity","['Sorrento']","Sorrento","Sorrento::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:793","LOC;ZEntity","['Paris End']","Paris End","Paris End::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:794","LOC;ZEntity","['Queen Street']","Queen Street","Queen Street::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:796","MISC;ZEntity","['Home Minister','Minister of Home Affairs']","Home Minister","Home Minister::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:797","ORG;ZEntity","['Ministry of Home Affairs of the Government of India']","Ministry of Home Affairs of the Government of India","Ministry of Home Affairs of the Government of India::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:798","ORG;ZEntity","['Union Cabinet']","Union Cabinet","Union Cabinet::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:799","LOC;ZEntity","['British India','India','Indiaand','Indian']","India","India::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:800","MISC;ZEntity","['Minister of State of Home Affairs']","Minister of State of Home Affairs","Minister of State of Home Affairs::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:801","PER;ZEntity","['Patel','Sardar Vallabhbhai Patel']","Sardar Vallabhbhai Patel","Sardar Vallabhbhai Patel::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:802","MISC;ZEntity","['Prime Minister']","Prime Minister","Prime Minister::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:803","MISC;ZEntity","['Home Ministers']","Home Ministers","Home Ministers::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:805","PER;ZEntity","['Lal Bahadur Shastri']","Lal Bahadur Shastri","Lal Bahadur Shastri::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:806","PER;ZEntity","['Charan Singh']","Charan Singh","Charan Singh::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:807","PER;ZEntity","['P. V. Narasimha Rao']","P. V. Narasimha Rao","P. V. Narasimha Rao::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:809","PER;ZEntity","['Rajnath Singh']","Rajnath Singh","Rajnath Singh::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:810","ORG;ZEntity","['Bharatiya Janta Party']","Bharatiya Janta Party","Bharatiya Janta Party::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:811","PER;ZEntity","['Sushilkumar Shinde']","Sushilkumar Shinde","Sushilkumar Shinde::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:812","MISC;ZEntity","['Norse Mythology']","Norse Mythology","Norse Mythology::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:813","PER;ZEntity","['Óttar','Óttar the Simple','Óðr']","Óttar","Óttar::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:814","PER;ZEntity","['Freyja']","Freyja","Freyja::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:815","MISC;ZEntity","['Hyndluljóð','the Lay of Hyndla']","Hyndluljóð","Hyndluljóð::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:816","MISC;ZEntity","['Poetic Edda']","Poetic Edda","Poetic Edda::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:818","PER;ZEntity","['Hyndla']","Hyndla","Hyndla::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:820","MISC;ZEntity","['Edda']","Edda","Edda::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:822","MISC;ZEntity","['Goodbyeee','Plan F : Goodbyeee','Plan F: Goodbyeee']","Goodbyeee","Goodbyeee::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:823","MISC;ZEntity","['Blackadder','Blackadder Goes Forth','Blackadders']","Blackadder Goes Forth","Blackadder Goes Forth::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:824","ORG;ZEntity","['BBC1']","BBC1","BBC1::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:825","TIME;ZEntity","['2 November 1989']","2 November 1989","2 November 1989::TIME","TIME"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:826","MISC;ZEntity","['Armistice Day']","Armistice Day","Armistice Day::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:827","MISC;ZEntity","['Western Front']","Western Front","Western Front::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:828","MISC;ZEntity","['First World War']","First World War","First World War::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:829","PER;ZEntity","['Blackadder']","Blackadder","Blackadder::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:830","PER;ZEntity","['Melchett']","Melchett","Melchett::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:831","PER;ZEntity","['Haig']","Haig","Haig::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:832","PER;ZEntity","['Richard Curtis']","Richard Curtis","Richard Curtis::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:833","PER;ZEntity","['Ben Elton']","Ben Elton","Ben Elton::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:834","LOC;ZEntity","['Palais Lanckoroński']","Palais Lanckoroński","Palais Lanckoroński::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:835","LOC;ZEntity","['Vienna']","Vienna","Vienna::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:836","LOC;ZEntity","['Jacquingasse 16 - 18']","Jacquingasse 16 - 18","Jacquingasse 16 - 18::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:837","LOC;ZEntity","['Landstraße District']","Landstraße District","Landstraße District::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:844","MISC;ZEntity","['Moses in Egypt','Mosè in Egitto']","Moses in Egypt","Moses in Egypt::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:845","PER;ZEntity","['Gioachino Rossini','Rossini']","Rossini","Rossini::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:846","PER;ZEntity","['Andrea Leone Tottola']","Andrea Leone Tottola","Andrea Leone Tottola::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:850","TIME;ZEntity","['5 March 1818']","5 March 1818","5 March 1818::TIME","TIME"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:851","LOC;ZEntity","['Teatro San Carlo']","Teatro San Carlo","Teatro San Carlo::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:852","LOC;ZEntity","['Naples']","Naples","Naples::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:853","TIME;ZEntity","['1827']","1827","1827::TIME","TIME"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:854","MISC;ZEntity","['Crossing of the Red Sea','Moses and Pharaoh','Moïse et Pharaon','ou Le passage de la Mer Rouge']","Moïse et Pharaon","Moïse et Pharaon::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:855","PER;ZEntity","['Luigi Balocchi']","Luigi Balocchi","Luigi Balocchi::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:856","PER;ZEntity","['Victor - Joseph Étienne de Jouy']","Victor - Joseph Étienne de Jouy","Victor - Joseph Étienne de Jouy::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:861","MISC;ZEntity","['Guillaume Tell']","Guillaume Tell","Guillaume Tell::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:862","MISC;ZEntity","['Mighty Wings']","Mighty Wings","Mighty Wings::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:863","ORG;ZEntity","['Cheap Trick']","Cheap Trick","Cheap Trick::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:864","MISC;ZEntity","['Top Gun']","Top Gun","Top Gun::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:865","PER;ZEntity","['Harold Faltermeyer']","Harold Faltermeyer","Harold Faltermeyer::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:867","PER;ZEntity","['Faltermeyer']","Faltermeyer","Faltermeyer::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:868","MISC;ZEntity","['Billboard']","Billboard","Billboard::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:869","MISC;ZEntity","['Danger Zone']","Danger Zone","Danger Zone::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:870","PER;ZEntity","['Kenny Loggins']","Kenny Loggins","Kenny Loggins::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:871","MISC;ZEntity","['Take My Breath Away']","Take My Breath Away","Take My Breath Away::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:872","PER;ZEntity","['Andreas ( Andres ) Berlin','Berlin']","Berlin","Berlin::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:873","LOC;ZEntity","['Miramar']","Miramar","Miramar::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:874","ORG;ZEntity","['Committee on International Trade','INTA']","INTA","INTA::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:875","ORG;ZEntity","['European Parliament','Parliament']","European Parliament","European Parliament::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:877","PER;ZEntity","['Bernd Lange']","Bernd Lange","Bernd Lange::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:878","ORG;ZEntity","['EU','EU - Uzbekistan Parliamentary Cooperation Committees']","EU","EU::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:879","ORG;ZEntity","['WTO','World Trade Organisation']","World Trade Organisation","World Trade Organisation::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:881","ORG;ZEntity","['Union','Union Army']","Union","Union::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:892","ORG;ZEntity","['Council','Council of Lithuania','National Council for the Maltese Language','Niagara Regional Council','Security Council','United Nations Security Council']","Council","Council::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:893","LOC;ZEntity","['Korean','South','South Korea','South Korean']","South Korea","South Korea::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:894","LOC;ZEntity","['Peru']","Peru","Peru::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:895","LOC;ZEntity","['Colombia']","Colombia","Colombia::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:897","LOC;ZEntity","['Singapore','Singaporean']","Singapore","Singapore::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:898","LOC;ZEntity","['Pacific','Pacific Ocean']","Pacific","Pacific::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:900","LOC;ZEntity","['American','Blaine - Peace Arch','Nation','U.S.','US','USA','United States','the United States']","US","US::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:901","PER;ZEntity","['Calnan','George Charles Calnan']","Calnan","Calnan::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:902","TIME;ZEntity","['January 18 ','1900']","January 18 , 1900","January 18 , 1900::TIME","TIME"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:903","TIME;ZEntity","['April 4 ','1933']","April 4 , 1933","April 4 , 1933::TIME","TIME"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:904","ORG;ZEntity","['Navy','United States Navy']","United States Navy","United States Navy::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:905","LOC;ZEntity","['America','American','Americans','The United States','U.S','U.S.','US','USA','United States','the United States']","the United States","the United States::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:906","MISC;ZEntity","['Summer Olympics']","Summer Olympics","Summer Olympics::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:909","LOC;ZEntity","['Boston']","Boston","Boston::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:910","LOC;ZEntity","['Massachusetts']","Massachusetts","Massachusetts::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:911","ORG;ZEntity","['Navy','United States Naval Academy']","United States Naval Academy","United States Naval Academy::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:913","LOC;ZEntity","['Maryland','State of Maryland']","Maryland","Maryland::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:915","MISC;ZEntity","['1924 Summer Olympics']","1924 Summer Olympics","1924 Summer Olympics::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:916","LOC;ZEntity","['Paris','Pierre-Adrien Pâris']","Paris","Paris::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:918","MISC;ZEntity","['1932 Summer Olympics']","1932 Summer Olympics","1932 Summer Olympics::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:919","LOC;ZEntity","['American','Getty Museum','Los Angeles','Los Angeles County','Museum of Contemporary Art','Museum of Modern Art','New York','San Francisco Museum of Art','Whitney Museum of American Art']","Los Angeles","Los Angeles::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:922","TIME;ZEntity","['1933','8 September 1933']","1933","1933::TIME","TIME"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:923","MISC;ZEntity","['US Fencing Hall of Fame']","US Fencing Hall of Fame","US Fencing Hall of Fame::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:928","LOC;ZEntity","['Chicago','City of Chicago','Roman Catholic Archdiocese of Chicago']","Chicago","Chicago::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:933","LOC;ZEntity","['British','England','English','U.K.','UK','United Kingdom']","UK","UK::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:979","LOC;ZEntity","['Hungarian','Hungary']","Hungarian","Hungarian::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:982","PER;ZEntity","['August Wilson','Brian','Brian Wilson','Wilson','Woodrow Wilson']","Wilson","Wilson::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:998","LOC;ZEntity","['Shibuya']","Shibuya","Shibuya::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1000","LOC;ZEntity","['River Udagawa']","River Udagawa","River Udagawa::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1005","LOC;ZEntity","['Kantō']","Kantō","Kantō::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1045","LOC;ZEntity","['Baja California','California']","California","California::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1075","TIME;ZEntity","['1853']","1853","1853::TIME","TIME"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1089","LOC;ZEntity","['Kingdom of Poland','Poland','Polish','Polish People's Republic']","Poland","Poland::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1099","LOC;ZEntity","['European Continent']","European Continent","European Continent::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1100","LOC;ZEntity","['Mid - East','Middle East','Western Asia']","Middle East","Middle East::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1104","LOC;ZEntity","['Baltic Sea']","Baltic Sea","Baltic Sea::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1106","MISC;ZEntity","['World War I','World War I.']","World War I.","World War I.::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1131","MISC;ZEntity","['President']","President","President::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1133","ORG;ZEntity","['Congress','Indian National Congress','SPD','Sixty - seventh Congress','Stuttgart Congress','Stuttgart Congress of the Social Democratic Party','United States Congress']","Congress","Congress::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1191","LOC;ZEntity","['Nevada']","Nevada","Nevada::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1201","LOC;ZEntity","['Poland','Polish']","Polish","Polish::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1211","LOC;ZEntity","['Patras','Peloponnese','Piraeus']","Patras","Patras::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1267","ORG;ZEntity","['IBRD','International Bank for Reconstruction and Development']","IBRD","IBRD::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1269","ORG;ZEntity","['International Development Association']","International Development Association","International Development Association::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1270","ORG;ZEntity","['Bank','World Bank']","Bank","Bank::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1303","LOC;ZEntity","['Pennsylvania']","Pennsylvania","Pennsylvania::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1321","LOC;ZEntity","['Hattusa','Republic of Turkey','Turkey','Turkish']","Turkey","Turkey::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1329","TIME;ZEntity","['1991','1991–92','September 15','1991']","1991","1991::TIME","TIME"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1347","LOC;ZEntity","['Ireland']","Ireland","Ireland::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1353","LOC;ZEntity","['India','Indian','Indians','Native American']","Indian","Indian::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1359","ORG;ZEntity","['SS']","SS","SS::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1362","ORG;ZEntity","['Allied Forces']","Allied Forces","Allied Forces::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1368","LOC;ZEntity","['Soviet','Soviet Union']","Soviet Union","Soviet Union::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1369","PER;ZEntity","['Joseph Stalin','Stalin']","Joseph Stalin","Joseph Stalin::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1371","PER;ZEntity","['Nikita Khrushchev']","Nikita Khrushchev","Nikita Khrushchev::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1375","TIME;ZEntity","['1918']","1918","1918::TIME","TIME"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1378","PER;ZEntity","['Lenin']","Lenin","Lenin::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1395","PER;ZEntity","['Louis XIV','Sun King']","Louis XIV","Louis XIV::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1399","PER;ZEntity","['Charles De Gaulle']","Charles De Gaulle","Charles De Gaulle::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1402","LOC;ZEntity","['China','Chinese','PRC']","Chinese","Chinese::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1418","TIME;ZEntity","['1867']","1867","1867::TIME","TIME"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1424","PER;ZEntity","['Ellis Wellwood Sifton']","Ellis Wellwood Sifton","Ellis Wellwood Sifton::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1427","PER;ZEntity","['Sifton']","Sifton","Sifton::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1429","LOC;ZEntity","['Commonwealth']","Commonwealth","Commonwealth::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1431","LOC;ZEntity","['Ontario']","Ontario","Ontario::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1435","MISC;ZEntity","['Battle of Vimy Ridge']","Battle of Vimy Ridge","Battle of Vimy Ridge::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1436","PER;ZEntity","['Thain Wendell MacDowell']","Thain Wendell MacDowell","Thain Wendell MacDowell::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1437","PER;ZEntity","['William Johnstone Milne']","William Johnstone Milne","William Johnstone Milne::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1438","PER;ZEntity","['John George Pattison']","John George Pattison","John George Pattison::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1442","LOC;ZEntity","['Western Ontario']","Western Ontario","Western Ontario::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1443","ORG;ZEntity","['Canadian Expeditionary Force']","Canadian Expeditionary Force","Canadian Expeditionary Force::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1448","LOC;ZEntity","['Attica']","Attica","Attica::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1542","ORG;ZEntity","['French National Assembly']","French National Assembly","French National Assembly::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1546","ORG;ZEntity","['House','House of Commons','House of Commons of Canada']","House of Commons","House of Commons::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1548","PER;ZEntity","['David Cameron']","David Cameron","David Cameron::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1550","PER;ZEntity","['Bennett','Tony Benn']","Tony Benn","Tony Benn::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1576","LOC;ZEntity","['NY']","NY","NY::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1583","LOC;ZEntity","['Washington','DC']","Washington, DC","Washington, DC::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1588","PER;ZEntity","['Nobles','William H. Nobles']","Nobles","Nobles::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1591","LOC;ZEntity","['Genesee County']","Genesee County","Genesee County::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1592","LOC;ZEntity","['Wisconsin Territory']","Wisconsin Territory","Wisconsin Territory::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1604","LOC;ZEntity","['Minnesota','Minnesotan']","Minnesota","Minnesota::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:1608","LOC;ZEntity","['District of Columbia']","District of Columbia","District of Columbia::LOC","LOC"
